order_id,order_date_id,customer_id,product_id,location_id,quantity,cost_price,selling_price,discount_amount,shipping_cost,revenue,net_profit,order_status,payment_method,date,day,month,month_name,quarter,year,week_day,customer_name,gender,age_group,product_name,category,sub_category,brand,country,state,city,region
ORD-0000089,20210717,CUST-00340,PROD-0012,LOC-0006,1,1079.94,1304.72,0.0,9.93,1304.72,214.85,Delivered,Credit Card,2021-07-17,17,7,July,Q3,2021,Saturday,Sandra Lewis,Female,25-34,ROG Zephyrus G14,Electronics,Laptops,ASUS,USA,Florida,Miami,Southeast
ORD-0000090,20210717,CUST-00010,PROD-0042,LOC-0054,1,145.58,223.41,0.0,9.78,223.41,68.05,Delivered,Credit Card,2021-07-17,17,7,July,Q3,2021,Saturday,Stephanie Kato,Female,25-34,Ultraboost 22,Clothing,Footwear,Adidas,Japan,Hokkaido,Sapporo,North
ORD-0000091,20210717,CUST-00065,PROD-0021,LOC-0036,1,440.4,524.88,40.11,21.14,484.77,23.23,Delivered,Debit Card,2021-07-17,17,7,July,Q3,2021,Saturday,Linda Ramirez,Female,35-44,Era 300 Speaker,Electronics,Audio,Sonos,India,West Bengal,Kolkata,East
ORD-0000092,20210717,CUST-00007,PROD-0061,LOC-0050,1,134.57,198.8,0.0,23.68,198.8,40.55,Cancelled,Cash on Delivery,2021-07-17,17,7,July,Q3,2021,Saturday,Jerry Nakamura,Male,18-24,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,Japan,Tokyo,Tokyo,East
ORD-0000093,20210718,CUST-00305,PROD-0082,LOC-0044,1,54.0,113.52,4.33,9.59,109.19,45.6,Delivered,Credit Card,2021-07-18,18,7,July,Q3,2021,Sunday,Patrick Patel,Male,45-54,Naked3 Eyeshadow Palette,Beauty,Makeup,Urban Decay,France,Ile-de-France,Paris,North
ORD-0000094,20210718,CUST-00403,PROD-0008,LOC-0017,1,1048.82,1278.59,58.61,17.47,1219.98,153.69,Delivered,Cash on Delivery,2021-07-18,18,7,July,Q3,2021,Sunday,Betty Lopez,Female,25-34,MacBook Air M2,Electronics,Laptops,Apple,UK,England,London,South
ORD-0000095,20210718,CUST-00201,PROD-0009,LOC-0017,1,1733.52,2038.19,0.0,24.7,2038.19,279.97,Cancelled,Debit Card,2021-07-18,18,7,July,Q3,2021,Sunday,Brian Scott,Male,25-34,XPS 15,Electronics,Laptops,Dell,UK,England,London,South
ORD-0000096,20210718,CUST-00286,PROD-0022,LOC-0022,1,2758.75,3206.09,0.0,8.32,3206.09,439.02,Delivered,Credit Card,2021-07-18,18,7,July,Q3,2021,Sunday,Victoria Sato,Female,35-44,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,UK,Wales,Cardiff,West
ORD-0000097,20210719,CUST-00419,PROD-0048,LOC-0051,2,50.93,91.56,0.0,15.63,183.12,65.63,Delivered,Cash on Delivery,2021-07-19,19,7,July,Q3,2021,Monday,Tyler Clark,Male,35-44,Tiro 23 Track Pants,Clothing,Sportswear,Adidas,Japan,Osaka,Osaka,West
ORD-0000098,20210719,CUST-00351,PROD-0061,LOC-0044,1,144.92,191.08,0.0,20.97,191.08,25.19,Shipped,Cash on Delivery,2021-07-19,19,7,July,Q3,2021,Monday,Ananya Garcia,Female,25-34,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,France,Ile-de-France,Paris,North
ORD-0000099,20210719,CUST-00365,PROD-0006,LOC-0041,1,696.98,873.78,0.0,5.34,873.78,171.46,Cancelled,Debit Card,2021-07-19,19,7,July,Q3,2021,Monday,Alice Kobayashi,Female,25-34,OnePlus 11,Electronics,Smartphones,OnePlus,Germany,North Rhine-Westphalia,Cologne,West
ORD-0000100,20210719,CUST-00220,PROD-0027,LOC-0047,1,39.0,48.06,0.78,8.44,47.28,-0.16,Cancelled,Cash on Delivery,2021-07-19,19,7,July,Q3,2021,Monday,Fatima Hall,Female,35-44,MagSafe Charger,Electronics,Accessories,Apple,France,Occitanie,Toulouse,Southwest
ORD-0000101,20210719,CUST-00059,PROD-0092,LOC-0006,4,4.18,4.52,0.0,13.03,18.08,-11.67,Delivered,Credit Card,2021-07-19,19,7,July,Q3,2021,Monday,Amelia Sharma,Female,35-44,Classic Potato Chips 300g,Grocery,Snacks,Lay's,USA,Florida,Miami,Southeast
ORD-0000102,20210719,CUST-00322,PROD-0048,LOC-0039,2,67.52,108.58,0.0,9.97,217.16,72.15,Delivered,UPI,2021-07-19,19,7,July,Q3,2021,Monday,Hassan Rivera,Male,35-44,Tiro 23 Track Pants,Clothing,Sportswear,Adidas,Germany,Berlin,Berlin,North
ORD-0000103,20210720,CUST-00062,PROD-0025,LOC-0018,1,326.17,377.44,0.0,5.44,377.44,45.83,Cancelled,Debit Card,2021-07-20,20,7,July,Q3,2021,Tuesday,Ananya Nair,Female,35-44,HERO11 Black,Electronics,Cameras,GoPro,UK,Scotland,Edinburgh,North
ORD-0000104,20210720,CUST-00010,PROD-0042,LOC-0019,1,163.47,252.03,0.0,13.38,252.03,75.18,Delivered,Cash on Delivery,2021-07-20,20,7,July,Q3,2021,Tuesday,Stephanie Kato,Female,25-34,Ultraboost 22,Clothing,Footwear,Adidas,UK,England,Manchester,North
ORD-0000105,20210720,CUST-00151,PROD-0063,LOC-0037,2,79.3,114.4,21.99,19.69,206.81,28.52,Delivered,Credit Card,2021-07-20,20,7,July,Q3,2021,Tuesday,Benjamin Hall,Male,25-34,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,India,Gujarat,Ahmedabad,West
ORD-0000106,20210720,CUST-00197,PROD-0079,LOC-0041,1,204.86,439.69,0.0,14.09,439.69,220.74,Delivered,Cash on Delivery,2021-07-20,20,7,July,Q3,2021,Tuesday,Ryota Williams,Male,25-34,Gold Professional Styler,Beauty,Haircare,GHD,Germany,North Rhine-Westphalia,Cologne,West
ORD-0000107,20210720,CUST-00402,PROD-0028,LOC-0008,3,87.79,107.73,0.0,4.79,323.19,55.03,Delivered,Cash on Delivery,2021-07-20,20,7,July,Q3,2021,Tuesday,Robert Ramirez,Male,18-24,MX Master 3 Mouse,Electronics,Accessories,Logitech,USA,Washington,Seattle,West
ORD-0000108,20210720,CUST-00246,PROD-0102,LOC-0029,1,25.1,38.65,0.0,9.13,38.65,4.42,Delivered,Credit Card,2021-07-20,20,7,July,Q3,2021,Tuesday,David Flores,Male,45-54,A5 Dotted Bullet Journal,Office,Stationery,Leuchtturm,Australia,Australian Capital Territory,Canberra,East
ORD-0000109,20210721,CUST-00016,PROD-0104,LOC-0031,2,319.29,399.98,0.0,9.69,799.96,151.69,Delivered,UPI,2021-07-21,21,7,July,Q3,2021,Wednesday,Jonathan Kumar,Male,25-34,Evolve2 55 Headset,Office,Electronics,Jabra,India,Karnataka,Bangalore,South
ORD-0000110,20210721,CUST-00106,PROD-0068,LOC-0032,1,108.46,145.0,17.65,7.57,127.35,11.32,Returned,UPI,2021-07-21,21,7,July,Q3,2021,Wednesday,Edward Gonzalez,Male,25-34,Newton Ridge Plus Hiking Boot,Sports,Outdoor,Columbia,India,Delhi,New Delhi,North
ORD-0000111,20210721,CUST-00343,PROD-0007,LOC-0044,1,1832.4,2060.39,126.01,13.19,1934.38,88.79,Delivered,Cash on Delivery,2021-07-21,21,7,July,Q3,2021,Wednesday,Nadia Gonzalez,Female,35-44,MacBook Pro 14-inch,Electronics,Laptops,Apple,France,Ile-de-France,Paris,North
ORD-0000112,20210721,CUST-00242,PROD-0003,LOC-0008,1,1007.64,1136.36,0.0,3.51,1136.36,125.21,Shipped,Credit Card,2021-07-21,21,7,July,Q3,2021,Wednesday,Kathleen Thomas,Female,18-24,Galaxy S23 Ultra,Electronics,Smartphones,Samsung,USA,Washington,Seattle,West
ORD-0000113,20210721,CUST-00020,PROD-0017,LOC-0036,1,310.19,377.43,0.0,10.13,377.43,57.11,Cancelled,Credit Card,2021-07-21,21,7,July,Q3,2021,Wednesday,Sophia Bauer,Female,18-24,WH-1000XM5 Headphones,Electronics,Audio,Sony,India,West Bengal,Kolkata,East
ORD-0000114,20210721,CUST-00018,PROD-0020,LOC-0005,1,168.33,194.61,0.0,6.78,194.61,19.5,Delivered,Credit Card,2021-07-21,21,7,July,Q3,2021,Wednesday,Michael King,Male,45-54,Charge 5 Speaker,Electronics,Audio,JBL,USA,New York,New York City,Northeast
ORD-0000115,20210722,CUST-00285,PROD-0070,LOC-0005,3,216.86,317.68,65.58,17.16,887.46,219.72,Delivered,Credit Card,2021-07-22,22,7,July,Q3,2021,Thursday,Susan Harris,Female,35-44,Atmos AG 65 Backpack,Sports,Outdoor,Osprey,USA,New York,New York City,Northeast
ORD-0000116,20210722,CUST-00220,PROD-0079,LOC-0049,1,188.84,386.41,0.0,12.94,386.41,184.63,Delivered,Debit Card,2021-07-22,22,7,July,Q3,2021,Thursday,Fatima Hall,Female,35-44,Gold Professional Styler,Beauty,Haircare,GHD,France,Hauts-de-France,Lille,North
ORD-0000117,20210722,CUST-00185,PROD-0028,LOC-0032,1,88.95,102.33,6.38,4.75,95.95,2.25,Delivered,Debit Card,2021-07-22,22,7,July,Q3,2021,Thursday,Ava Reddy,Female,35-44,MX Master 3 Mouse,Electronics,Accessories,Logitech,India,Delhi,New Delhi,North
ORD-0000118,20210722,CUST-00222,PROD-0022,LOC-0017,1,2774.9,3121.47,47.43,9.5,3074.04,289.64,Returned,Credit Card,2021-07-22,22,7,July,Q3,2021,Thursday,Patrick Baker,Male,55+,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,UK,England,London,South
ORD-0000119,20210722,CUST-00002,PROD-0032,LOC-0002,1,118.82,218.02,27.82,8.46,190.2,62.92,Cancelled,Credit Card,2021-07-22,22,7,July,Q3,2021,Thursday,Jean Sanchez,Female,55+,Classic Polo Shirt,Clothing,Men's Wear,Ralph Lauren,USA,California,San Francisco,West
ORD-0000120,20210722,CUST-00354,PROD-0056,LOC-0040,1,124.84,159.52,0.0,29.12,159.52,5.56,Delivered,Cash on Delivery,2021-07-22,22,7,July,Q3,2021,Thursday,Elijah Davis,Male,25-34,AF101 Air Fryer 4Qt,Home & Kitchen,Appliances,Ninja,Germany,Hamburg,Hamburg,North
ORD-0000121,20210723,CUST-00365,PROD-0029,LOC-0036,1,41.95,52.4,0.0,8.32,52.4,2.13,Shipped,UPI,2021-07-23,23,7,July,Q3,2021,Friday,Alice Kobayashi,Female,25-34,65W USB-C Charger,Electronics,Accessories,Samsung,India,West Bengal,Kolkata,East
ORD-0000122,20210723,CUST-00397,PROD-0068,LOC-0013,1,111.8,175.42,0.0,9.3,175.42,54.32,Delivered,Debit Card,2021-07-23,23,7,July,Q3,2021,Friday,Jean Martin,Female,25-34,Newton Ridge Plus Hiking Boot,Sports,Outdoor,Columbia,Canada,Quebec,Montreal,East
ORD-0000123,20210723,CUST-00251,PROD-0058,LOC-0002,3,356.71,506.52,0.0,36.43,1519.56,413.0,Delivered,Cash on Delivery,2021-07-23,23,7,July,Q3,2021,Friday,Angela Nair,Female,18-24,Stand Mixer 5Qt,Home & Kitchen,Appliances,KitchenAid,USA,California,San Francisco,West
ORD-0000124,20210723,CUST-00062,PROD-0010,LOC-0043,3,1295.68,1515.32,0.0,36.85,4545.96,622.07,Delivered,Credit Card,2021-07-23,23,7,July,Q3,2021,Friday,Ananya Nair,Female,35-44,Spectre x360,Electronics,Laptops,HP,Germany,Hesse,Frankfurt,Central
ORD-0000125,20210723,CUST-00242,PROD-0069,LOC-0001,1,137.39,187.53,0.0,8.27,187.53,41.87,Cancelled,Cash on Delivery,2021-07-23,23,7,July,Q3,2021,Friday,Kathleen Thomas,Female,18-24,Resolve Jacket,Sports,Outdoor,The North Face,USA,California,Los Angeles,West
ORD-0000126,20210723,CUST-00365,PROD-0032,LOC-0027,1,109.64,178.33,0.0,8.51,178.33,60.18,Cancelled,Cash on Delivery,2021-07-23,23,7,July,Q3,2021,Friday,Alice Kobayashi,Female,25-34,Classic Polo Shirt,Clothing,Men's Wear,Ralph Lauren,Australia,Western Australia,Perth,West
ORD-0000127,20210724,CUST-00064,PROD-0006,LOC-0034,1,606.7,715.3,56.97,7.5,658.33,44.13,Shipped,Debit Card,2021-07-24,24,7,July,Q3,2021,Saturday,Julie Williams,Female,35-44,OnePlus 11,Electronics,Smartphones,OnePlus,India,Telangana,Hyderabad,South
ORD-0000128,20210724,CUST-00340,PROD-0056,LOC-0036,1,120.18,160.19,15.52,26.9,144.67,-2.41,Cancelled,Debit Card,2021-07-24,24,7,July,Q3,2021,Saturday,Sandra Lewis,Female,25-34,AF101 Air Fryer 4Qt,Home & Kitchen,Appliances,Ninja,India,West Bengal,Kolkata,East
ORD-0000129,20210724,CUST-00123,PROD-0066,LOC-0040,1,54.59,76.59,3.73,14.54,72.86,3.73,Shipped,Credit Card,2021-07-24,24,7,July,Q3,2021,Saturday,Laura Sato,Female,45-54,Premium Yoga Mat,Sports,Fitness,Gaiam,Germany,Hamburg,Hamburg,North
ORD-0000130,20210724,CUST-00190,PROD-0061,LOC-0034,2,136.13,179.84,0.0,20.78,359.68,66.64,Delivered,UPI,2021-07-24,24,7,July,Q3,2021,Saturday,Stephanie Clark,Female,25-34,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,India,Telangana,Hyderabad,South
ORD-0000131,20210725,CUST-00340,PROD-0083,LOC-0018,2,46.72,73.94,0.0,5.51,147.88,48.93,Shipped,Debit Card,2021-07-25,25,7,July,Q3,2021,Sunday,Sandra Lewis,Female,25-34,Flawless Foundation,Beauty,Makeup,Charlotte Tilbury,UK,Scotland,Edinburgh,North
ORD-0000132,20210725,CUST-00260,PROD-0082,LOC-0042,1,54.0,101.78,0.0,10.32,101.78,37.46,Delivered,Debit Card,2021-07-25,25,7,July,Q3,2021,Sunday,Kelly Suzuki,Female,25-34,Naked3 Eyeshadow Palette,Beauty,Makeup,Urban Decay,Germany,Baden-Wuerttemberg,Stuttgart,South
ORD-0000133,20210725,CUST-00365,PROD-0088,LOC-0037,3,15.15,19.41,9.54,6.81,48.69,-3.57,Delivered,UPI,2021-07-25,25,7,July,Q3,2021,Sunday,Alice Kobayashi,Female,25-34,Deep Work by Cal Newport,Books,Self-Help,Portfolio,India,Gujarat,Ahmedabad,West
ORD-0000134,20210725,CUST-00347,PROD-0093,LOC-0042,2,31.55,35.17,3.58,75.54,66.76,-71.88,Delivered,Cash on Delivery,2021-07-25,25,7,July,Q3,2021,Sunday,Charlotte Lopez,Female,45-54,Energy Drink 250ml x24,Grocery,Beverages,Red Bull,Germany,Baden-Wuerttemberg,Stuttgart,South
ORD-0000135,20210726,CUST-00163,PROD-0101,LOC-0021,1,24.58,37.2,0.0,5.47,37.2,7.15,Delivered,Credit Card,2021-07-26,26,7,July,Q3,2021,Monday,Charlotte Sanchez,Female,18-24,Classic Notebook Large,Office,Stationery,Moleskine,UK,England,Leeds,North
ORD-0000136,20210726,CUST-00181,PROD-0103,LOC-0029,2,87.08,134.42,4.82,15.98,264.02,73.88,Delivered,Cash on Delivery,2021-07-26,26,7,July,Q3,2021,Monday,Rebecca Garcia,Female,25-34,C920 HD Webcam,Office,Electronics,Logitech,Australia,Australian Capital Territory,Canberra,East
ORD-0000137,20210726,CUST-00259,PROD-0063,LOC-0022,1,81.31,125.78,6.67,10.85,119.11,26.95,Shipped,Cash on Delivery,2021-07-26,26,7,July,Q3,2021,Monday,Robert Hill,Male,55+,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,UK,Wales,Cardiff,West
ORD-0000138,20210726,CUST-00082,PROD-0025,LOC-0013,1,364.34,440.53,0.0,7.14,440.53,69.05,Delivered,Cash on Delivery,2021-07-26,26,7,July,Q3,2021,Monday,Deborah Ramirez,Female,35-44,HERO11 Black,Electronics,Cameras,GoPro,Canada,Quebec,Montreal,East
ORD-0000139,20210726,CUST-00390,PROD-0014,LOC-0027,1,679.75,779.73,0.0,15.46,779.73,84.52,Delivered,Cash on Delivery,2021-07-26,26,7,July,Q3,2021,Monday,Alice Scott,Female,25-34,iPad Air,Electronics,Tablets,Apple,Australia,Western Australia,Perth,West
ORD-0000140,20210726,CUST-00286,PROD-0012,LOC-0030,1,1106.8,1355.35,0.0,20.84,1355.35,227.71,Pending,UPI,2021-07-26,26,7,July,Q3,2021,Monday,Victoria Sato,Female,35-44,ROG Zephyrus G14,Electronics,Laptops,ASUS,India,Maharashtra,Mumbai,West
ORD-0000141,20210727,CUST-00244,PROD-0064,LOC-0025,1,403.53,653.84,0.0,72.6,653.84,177.71,Delivered,Credit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Joyce Schulz,Female,35-44,SelectTech 552 Dumbbells,Sports,Fitness,Bowflex,Australia,Victoria,Melbourne,South
ORD-0000142,20210727,CUST-00179,PROD-0071,LOC-0023,1,103.53,151.94,4.4,16.73,147.54,27.28,Shipped,Debit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Sharon Robinson,Female,25-34,Bontrager XXX Road Helmet,Sports,Cycling,Trek,UK,Northern Ireland,Belfast,North
ORD-0000143,20210727,CUST-00394,PROD-0090,LOC-0023,2,12.53,13.94,0.0,14.45,27.88,-11.63,Delivered,Debit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Paul Gonzalez,Male,25-34,Pike Place Ground Coffee 1lb,Grocery,Coffee & Tea,Starbucks,UK,Northern Ireland,Belfast,North
ORD-0000144,20210727,CUST-00283,PROD-0101,LOC-0048,2,22.98,32.79,0.0,15.62,65.58,4.0,Returned,Credit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Sophia Rivera,Female,35-44,Classic Notebook Large,Office,Stationery,Moleskine,France,Nouvelle-Aquitaine,Bordeaux,Southwest
ORD-0000145,20210727,CUST-00077,PROD-0080,LOC-0001,2,14.8,23.26,0.0,4.57,46.52,12.35,Delivered,Credit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Amanda Thomas,Female,25-34,Elvive Dream Lengths Serum,Beauty,Haircare,L'Oreal,USA,California,Los Angeles,West
ORD-0000146,20210727,CUST-00100,PROD-0088,LOC-0017,3,14.57,17.53,6.24,10.59,46.35,-7.95,Delivered,Debit Card,2021-07-27,27,7,July,Q3,2021,Tuesday,Stephen Iyer,Male,35-44,Deep Work by Cal Newport,Books,Self-Help,Portfolio,UK,England,London,South
ORD-0000147,20210728,CUST-00313,PROD-0055,LOC-0020,1,117.08,166.84,0.0,34.54,166.84,15.22,Delivered,Credit Card,2021-07-28,28,7,July,Q3,2021,Wednesday,Amelia Clark,Female,45-54,Duo 7-in-1 6Qt,Home & Kitchen,Appliances,Instant Pot,UK,England,Birmingham,Midlands
ORD-0000148,20210728,CUST-00003,PROD-0089,LOC-0037,2,9.42,10.19,0.0,6.59,20.38,-5.05,Delivered,Debit Card,2021-07-28,28,7,July,Q3,2021,Wednesday,Ethan Williams,Male,45-54,Vertuo Barista Capsules x10,Grocery,Coffee & Tea,Nespresso,India,Gujarat,Ahmedabad,West
ORD-0000149,20210728,CUST-00235,PROD-0047,LOC-0034,1,68.84,108.24,0.0,10.22,108.24,29.18,Delivered,UPI,2021-07-28,28,7,July,Q3,2021,Wednesday,Alice Watanabe,Female,55+,Therma-FIT Hoodie,Clothing,Sportswear,Nike,India,Telangana,Hyderabad,South
ORD-0000150,20210728,CUST-00317,PROD-0072,LOC-0046,1,13.58,25.61,0.0,12.14,25.61,-0.11,Delivered,Credit Card,2021-07-28,28,7,July,Q3,2021,Wednesday,Joseph Moreau,Male,18-24,Moisturizing Lotion 250ml,Beauty,Skincare,Cetaphil,France,Provence-Alpes-Cote d Azur,Marseille,South
ORD-0000151,20210728,CUST-00106,PROD-0067,LOC-0032,3,88.36,120.0,0.0,13.3,360.0,81.62,Delivered,UPI,2021-07-28,28,7,July,Q3,2021,Wednesday,Edward Gonzalez,Male,25-34,GO Suspension Trainer,Sports,Fitness,TRX,India,Delhi,New Delhi,North
ORD-0000152,20210728,CUST-00220,PROD-0066,LOC-0055,2,47.3,63.39,0.0,15.57,126.78,16.61,Delivered,Credit Card,2021-07-28,28,7,July,Q3,2021,Wednesday,Fatima Hall,Female,35-44,Premium Yoga Mat,Sports,Fitness,Gaiam,Japan,Fukuoka,Fukuoka,South
ORD-0000153,20210729,CUST-00065,PROD-0049,LOC-0010,1,32.19,60.7,1.41,3.6,59.29,23.5,Delivered,Credit Card,2021-07-29,29,7,July,Q3,2021,Thursday,Linda Ramirez,Female,35-44,UA Tech 2.0 T-Shirt,Clothing,Sportswear,Under Armour,USA,Colorado,Denver,West
ORD-0000154,20210729,CUST-00101,PROD-0038,LOC-0026,1,78.0,138.34,0.0,12.46,138.34,47.88,Shipped,Cash on Delivery,2021-07-29,29,7,July,Q3,2021,Thursday,Alice Young,Female,35-44,High-Waist Wide Leg Trousers,Clothing,Women's Wear,Mango,Australia,Queensland,Brisbane,North
ORD-0000155,20210729,CUST-00232,PROD-0052,LOC-0002,3,56.86,72.71,0.0,23.46,218.13,24.09,Delivered,Credit Card,2021-07-29,29,7,July,Q3,2021,Thursday,Jason Hernandez,Male,25-34,Ingenio Non-Stick Set,Home & Kitchen,Cookware,Tefal,USA,California,San Francisco,West
ORD-0000156,20210729,CUST-00241,PROD-0064,LOC-0028,1,405.1,664.96,14.72,42.82,650.24,202.32,Returned,Credit Card,2021-07-29,29,7,July,Q3,2021,Thursday,Helen Hernandez,Female,45-54,SelectTech 552 Dumbbells,Sports,Fitness,Bowflex,Australia,South Australia,Adelaide,South
ORD-0000157,20210729,CUST-00220,PROD-0044,LOC-0025,1,62.6,98.96,18.78,9.88,80.18,7.7,Shipped,Debit Card,2021-07-29,29,7,July,Q3,2021,Thursday,Fatima Hall,Female,35-44,Chuck Taylor All Star,Clothing,Footwear,Converse,Australia,Victoria,Melbourne,South
ORD-0000158,20210729,CUST-00319,PROD-0085,LOC-0043,2,13.17,16.35,1.18,15.92,31.52,-10.74,Delivered,Debit Card,2021-07-29,29,7,July,Q3,2021,Thursday,Olivia Schulz,Female,35-44,The Midnight Library,Books,Fiction,Random House,Germany,Hesse,Frankfurt,Central
ORD-0000159,20210730,CUST-00096,PROD-0017,LOC-0005,1,358.03,421.26,10.78,5.89,410.48,46.56,Delivered,Debit Card,2021-07-30,30,7,July,Q3,2021,Friday,Susan Allen,Female,25-34,WH-1000XM5 Headphones,Electronics,Audio,Sony,USA,New York,New York City,Northeast
ORD-0000160,20210730,CUST-00175,PROD-0024,LOC-0018,2,1984.94,2325.98,252.0,30.01,4399.96,400.07,Returned,Credit Card,2021-07-30,30,7,July,Q3,2021,Friday,Nana Davies,Female,45-54,Z6 II Mirrorless,Electronics,Cameras,Nikon,UK,Scotland,Edinburgh,North
ORD-0000161,20210730,CUST-00187,PROD-0080,LOC-0039,1,12.91,28.07,0.0,9.27,28.07,5.89,Cancelled,Debit Card,2021-07-30,30,7,July,Q3,2021,Friday,Ronald Hughes,Male,45-54,Elvive Dream Lengths Serum,Beauty,Haircare,L'Oreal,Germany,Berlin,Berlin,North
ORD-0000162,20210730,CUST-00197,PROD-0063,LOC-0010,2,98.89,131.05,0.0,8.37,262.1,55.95,Pending,Debit Card,2021-07-30,30,7,July,Q3,2021,Friday,Ryota Williams,Male,25-34,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,USA,Colorado,Denver,West
ORD-0000163,20210730,CUST-00323,PROD-0050,LOC-0055,1,107.34,162.38,34.07,12.77,128.31,8.2,Shipped,Cash on Delivery,2021-07-30,30,7,July,Q3,2021,Friday,Hiroshi Singh,Male,25-34,Align High-Rise Leggings,Clothing,Sportswear,Lululemon,Japan,Fukuoka,Fukuoka,South
ORD-0000164,20210730,CUST-00202,PROD-0085,LOC-0007,5,16.0,19.43,0.0,8.3,97.15,8.85,Shipped,Debit Card,2021-07-30,30,7,July,Q3,2021,Friday,Victoria Moreau,Female,25-34,The Midnight Library,Books,Fiction,Random House,USA,Illinois,Chicago,Midwest
ORD-0000165,20210731,CUST-00164,PROD-0022,LOC-0020,1,2632.34,3145.35,0.0,15.44,3145.35,497.57,Delivered,Credit Card,2021-07-31,31,7,July,Q3,2021,Saturday,Ashley Ito,Female,55+,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,UK,England,Birmingham,Midlands
ORD-0000166,20210731,CUST-00379,PROD-0004,LOC-0011,1,407.69,509.79,0.0,7.64,509.79,94.46,Shipped,Debit Card,2021-07-31,31,7,July,Q3,2021,Saturday,Rebecca Jones,Female,35-44,Galaxy A54,Electronics,Smartphones,Samsung,Canada,Ontario,Toronto,East
ORD-0000167,20210731,CUST-00319,PROD-0019,LOC-0051,2,204.98,232.38,2.67,7.2,462.09,44.93,Delivered,Credit Card,2021-07-31,31,7,July,Q3,2021,Saturday,Olivia Schulz,Female,35-44,AirPods Pro 2nd Gen,Electronics,Audio,Apple,Japan,Osaka,Osaka,West
ORD-0000168,20210731,CUST-00317,PROD-0022,LOC-0005,1,2449.41,3036.92,249.97,7.67,2786.95,329.87,Returned,Credit Card,2021-07-31,31,7,July,Q3,2021,Saturday,Joseph Moreau,Male,18-24,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,USA,New York,New York City,Northeast
ORD-0000169,20210801,CUST-00157,PROD-0027,LOC-0045,1,39.0,44.42,0.0,5.89,44.42,-0.47,Delivered,Credit Card,2021-08-01,1,8,August,Q3,2021,Sunday,Elijah Miller,Male,25-34,MagSafe Charger,Electronics,Accessories,Apple,France,Auvergne-Rhone-Alpes,Lyon,Southeast
ORD-0000170,20210801,CUST-00065,PROD-0014,LOC-0001,1,589.45,665.17,0.0,5.88,665.17,69.84,Delivered,Credit Card,2021-08-01,1,8,August,Q3,2021,Sunday,Linda Ramirez,Female,35-44,iPad Air,Electronics,Tablets,Apple,USA,California,Los Angeles,West
ORD-0000171,20210801,CUST-00419,PROD-0020,LOC-0009,1,158.66,185.07,0.0,5.14,185.07,21.27,Delivered,Debit Card,2021-08-01,1,8,August,Q3,2021,Sunday,Tyler Clark,Male,35-44,Charge 5 Speaker,Electronics,Audio,JBL,USA,Arizona,Phoenix,West
ORD-0000172,20210801,CUST-00329,PROD-0026,LOC-0044,3,75.01,88.57,0.0,18.98,265.71,21.7,Delivered,Credit Card,2021-08-01,1,8,August,Q3,2021,Sunday,Layla Rodriguez,Female,55+,PowerCore 26800 mAh,Electronics,Accessories,Anker,France,Ile-de-France,Paris,North
ORD-0000173,20210802,CUST-00417,PROD-0011,LOC-0032,1,1327.86,1489.64,36.24,27.54,1453.4,98.0,Delivered,Credit Card,2021-08-02,2,8,August,Q3,2021,Monday,Riya Koch,Female,35-44,ThinkPad X1 Carbon,Electronics,Laptops,Lenovo,India,Delhi,New Delhi,North
ORD-0000174,20210802,CUST-00072,PROD-0027,LOC-0022,2,39.0,45.6,0.0,7.39,91.2,5.81,Shipped,Debit Card,2021-08-02,2,8,August,Q3,2021,Monday,Edward Thompson,Male,18-24,MagSafe Charger,Electronics,Accessories,Apple,UK,Wales,Cardiff,West
ORD-0000175,20210802,CUST-00395,PROD-0009,LOC-0031,3,1213.26,1390.25,0.0,17.79,4170.75,513.18,Shipped,Credit Card,2021-08-02,2,8,August,Q3,2021,Monday,Ann Nair,Female,45-54,XPS 15,Electronics,Laptops,Dell,India,Karnataka,Bangalore,South
ORD-0000176,20210802,CUST-00405,PROD-0014,LOC-0008,2,647.99,745.6,0.0,10.86,1491.2,184.36,Shipped,Debit Card,2021-08-02,2,8,August,Q3,2021,Monday,Cheryl Simon,Female,55+,iPad Air,Electronics,Tablets,Apple,USA,Washington,Seattle,West
